series_id,time,value
WILLSMLCAPVALPR,2009-02-09,3248.98
WILLSMLCAPVALPR,2009-02-10,3077.86
WILLSMLCAPVALPR,2009-02-11,3103.81
WILLSMLCAPVALPR,2009-02-12,3111.12
WILLSMLCAPVALPR,2009-02-13,3070.72
WILLSMLCAPVALPR,2009-02-17,2930.87
WILLSMLCAPVALPR,2009-02-18,2892.26
WILLSMLCAPVALPR,2009-02-19,2824.43
WILLSMLCAPVALPR,2009-02-20,2786.26
WILLSMLCAPVALPR,2009-02-23,2668.41
WILLSMLCAPVALPR,2009-02-24,2798.26
WILLSMLCAPVALPR,2009-02-25,2744.71
WILLSMLCAPVALPR,2009-02-26,2711.46
WILLSMLCAPVALPR,2009-02-27,2679.91
WILLSMLCAPVALPR,2009-03-02,2533.85
WILLSMLCAPVALPR,2009-03-03,2474.40
WILLSMLCAPVALPR,2009-03-04,2541.57
WILLSMLCAPVALPR,2009-03-05,2385.00
WILLSMLCAPVALPR,2009-03-06,2382.60
WILLSMLCAPVALPR,2009-03-09,2347.28
WILLSMLCAPVALPR,2009-03-10,2526.52
WILLSMLCAPVALPR,2009-03-11,2521.85
WILLSMLCAPVALPR,2009-03-12,2670.13
WILLSMLCAPVALPR,2009-03-13,2688.97
WILLSMLCAPVALPR,2009-03-16,2657.90
WILLSMLCAPVALPR,2009-03-17,2770.36
WILLSMLCAPVALPR,2009-03-18,2881.26
WILLSMLCAPVALPR,2009-03-19,2847.59
WILLSMLCAPVALPR,2009-03-20,2759.66
WILLSMLCAPVALPR,2009-03-23,3029.79
WILLSMLCAPVALPR,2009-03-24,2905.21
WILLSMLCAPVALPR,2009-03-25,2970.78
WILLSMLCAPVALPR,2009-03-26,3092.36
WILLSMLCAPVALPR,2009-03-27,2988.44
WILLSMLCAPVALPR,2009-03-30,2850.64
WILLSMLCAPVALPR,2009-03-31,2919.02
WILLSMLCAPVALPR,2009-04-01,2975.59
WILLSMLCAPVALPR,2009-04-02,3132.80
WILLSMLCAPVALPR,2009-04-03,3202.37
WILLSMLCAPVALPR,2009-04-06,3145.23
WILLSMLCAPVALPR,2009-04-07,3025.85
WILLSMLCAPVALPR,2009-04-08,3083.92
WILLSMLCAPVALPR,2009-04-09,3320.14
WILLSMLCAPVALPR,2009-04-13,3349.52
WILLSMLCAPVALPR,2009-04-14,3205.26
WILLSMLCAPVALPR,2009-04-15,3295.45
WILLSMLCAPVALPR,2009-04-16,3387.60
WILLSMLCAPVALPR,2009-04-17,3445.70
WILLSMLCAPVALPR,2009-04-20,3187.88
WILLSMLCAPVALPR,2009-04-21,3351.36
WILLSMLCAPVALPR,2009-04-22,3339.36
WILLSMLCAPVALPR,2009-04-23,3341.09
WILLSMLCAPVALPR,2009-04-24,3449.01
WILLSMLCAPVALPR,2009-04-27,3354.11
WILLSMLCAPVALPR,2009-04-28,3366.61
WILLSMLCAPVALPR,2009-04-29,3511.56
WILLSMLCAPVALPR,2009-04-30,3491.13
WILLSMLCAPVALPR,2009-05-01,3479.08
WILLSMLCAPVALPR,2009-05-04,3680.27
WILLSMLCAPVALPR,2009-05-05,3640.06
WILLSMLCAPVALPR,2009-05-06,3702.09
WILLSMLCAPVALPR,2009-05-07,3596.23
WILLSMLCAPVALPR,2009-05-08,3800.64
WILLSMLCAPVALPR,2009-05-11,3688.45
WILLSMLCAPVALPR,2009-05-12,3626.64
WILLSMLCAPVALPR,2009-05-13,3414.00
WILLSMLCAPVALPR,2009-05-14,3496.18
WILLSMLCAPVALPR,2009-05-15,3443.16
WILLSMLCAPVALPR,2009-05-18,3621.65
WILLSMLCAPVALPR,2009-05-19,3590.38
WILLSMLCAPVALPR,2009-05-20,3554.40
WILLSMLCAPVALPR,2009-05-21,3495.75
WILLSMLCAPVALPR,2009-05-22,3464.13
WILLSMLCAPVALPR,2009-05-26,3624.03
WILLSMLCAPVALPR,2009-05-27,3524.11
WILLSMLCAPVALPR,2009-05-28,3550.21
WILLSMLCAPVALPR,2009-05-29,3615.84
WILLSMLCAPVALPR,2009-06-01,3752.74
WILLSMLCAPVALPR,2009-06-02,3776.59
WILLSMLCAPVALPR,2009-06-03,3723.19
WILLSMLCAPVALPR,2009-06-04,3802.86
WILLSMLCAPVALPR,2009-06-05,3789.61
WILLSMLCAPVALPR,2009-06-08,3759.32
WILLSMLCAPVALPR,2009-06-09,3773.84
WILLSMLCAPVALPR,2009-06-10,3744.54
WILLSMLCAPVALPR,2009-06-11,3754.88
WILLSMLCAPVALPR,2009-06-12,3748.89
WILLSMLCAPVALPR,2009-06-15,3634.06
WILLSMLCAPVALPR,2009-06-16,3569.93
WILLSMLCAPVALPR,2009-06-17,3543.63
WILLSMLCAPVALPR,2009-06-18,3564.90
WILLSMLCAPVALPR,2009-06-19,3591.71
WILLSMLCAPVALPR,2009-06-22,3437.73
WILLSMLCAPVALPR,2009-06-23,3422.71
WILLSMLCAPVALPR,2009-06-24,3463.79
WILLSMLCAPVALPR,2009-06-25,3555.17
WILLSMLCAPVALPR,2009-06-26,3588.65
WILLSMLCAPVALPR,2009-06-29,3603.54
WILLSMLCAPVALPR,2009-06-30,3584.04
WILLSMLCAPVALPR,2009-07-01,3648.20
WILLSMLCAPVALPR,2009-07-02,3509.60
WILLSMLCAPVALPR,2009-07-06,3503.37
WILLSMLCAPVALPR,2009-07-07,3424.56
WILLSMLCAPVALPR,2009-07-08,3392.07
WILLSMLCAPVALPR,2009-07-09,3401.71
WILLSMLCAPVALPR,2009-07-10,3399.91
WILLSMLCAPVALPR,2009-07-13,3505.79
WILLSMLCAPVALPR,2009-07-14,3530.32
WILLSMLCAPVALPR,2009-07-15,3664.47
WILLSMLCAPVALPR,2009-07-16,3704.10
WILLSMLCAPVALPR,2009-07-17,3670.25
WILLSMLCAPVALPR,2009-07-20,3734.20
WILLSMLCAPVALPR,2009-07-21,3704.54
WILLSMLCAPVALPR,2009-07-22,3730.13
WILLSMLCAPVALPR,2009-07-23,3856.35
WILLSMLCAPVALPR,2009-07-24,3883.40
WILLSMLCAPVALPR,2009-07-27,3934.43
WILLSMLCAPVALPR,2009-07-28,3936.80
WILLSMLCAPVALPR,2009-07-29,3902.63
WILLSMLCAPVALPR,2009-07-30,3982.26
WILLSMLCAPVALPR,2009-07-31,3996.17
WILLSMLCAPVALPR,2009-08-03,4083.57
WILLSMLCAPVALPR,2009-08-04,4151.43
WILLSMLCAPVALPR,2009-08-05,4171.91
WILLSMLCAPVALPR,2009-08-06,4127.28
WILLSMLCAPVALPR,2009-08-07,4261.79
WILLSMLCAPVALPR,2009-08-10,4254.18
WILLSMLCAPVALPR,2009-08-11,4164.89
WILLSMLCAPVALPR,2009-08-12,4226.23
WILLSMLCAPVALPR,2009-08-13,4261.97
WILLSMLCAPVALPR,2009-08-14,4190.53
WILLSMLCAPVALPR,2009-08-17,4046.40
WILLSMLCAPVALPR,2009-08-18,4112.94
WILLSMLCAPVALPR,2009-08-19,4128.49
WILLSMLCAPVALPR,2009-08-20,4196.49
WILLSMLCAPVALPR,2009-08-21,4299.37
WILLSMLCAPVALPR,2009-08-24,4287.45
WILLSMLCAPVALPR,2009-08-25,4322.14
WILLSMLCAPVALPR,2009-08-26,4327.03
WILLSMLCAPVALPR,2009-08-27,4345.16
WILLSMLCAPVALPR,2009-08-28,4344.54
WILLSMLCAPVALPR,2009-08-31,4287.41
WILLSMLCAPVALPR,2009-09-01,4148.30
WILLSMLCAPVALPR,2009-09-02,4103.82
WILLSMLCAPVALPR,2009-09-03,4167.58
WILLSMLCAPVALPR,2009-09-04,4217.32
WILLSMLCAPVALPR,2009-09-08,4267.48
WILLSMLCAPVALPR,2009-09-09,4337.22
WILLSMLCAPVALPR,2009-09-10,4391.44
WILLSMLCAPVALPR,2009-09-11,4383.96
WILLSMLCAPVALPR,2009-09-14,4438.56
WILLSMLCAPVALPR,2009-09-15,4500.44
WILLSMLCAPVALPR,2009-09-16,4625.35
WILLSMLCAPVALPR,2009-09-17,4586.83
WILLSMLCAPVALPR,2009-09-18,4594.63
WILLSMLCAPVALPR,2009-09-21,4567.91
WILLSMLCAPVALPR,2009-09-22,4626.51
WILLSMLCAPVALPR,2009-09-23,4558.11
WILLSMLCAPVALPR,2009-09-24,4456.37
WILLSMLCAPVALPR,2009-09-25,4434.59
WILLSMLCAPVALPR,2009-09-28,4553.05
WILLSMLCAPVALPR,2009-09-29,4552.08
WILLSMLCAPVALPR,2009-09-30,4500.25
WILLSMLCAPVALPR,2009-10-01,4340.46
WILLSMLCAPVALPR,2009-10-02,4307.63
WILLSMLCAPVALPR,2009-10-05,4405.15
WILLSMLCAPVALPR,2009-10-06,4475.19
WILLSMLCAPVALPR,2009-10-07,4481.65
WILLSMLCAPVALPR,2009-10-08,4537.84
WILLSMLCAPVALPR,2009-10-09,4578.26
WILLSMLCAPVALPR,2009-10-12,4580.29
WILLSMLCAPVALPR,2009-10-13,4558.96
WILLSMLCAPVALPR,2009-10-14,4653.81
WILLSMLCAPVALPR,2009-10-15,4656.19
WILLSMLCAPVALPR,2009-10-16,4590.68
WILLSMLCAPVALPR,2009-10-19,4631.79
WILLSMLCAPVALPR,2009-10-20,4559.39
WILLSMLCAPVALPR,2009-10-21,4500.86
WILLSMLCAPVALPR,2009-10-22,4577.16
WILLSMLCAPVALPR,2009-10-23,4478.37
WILLSMLCAPVALPR,2009-10-26,4416.15
WILLSMLCAPVALPR,2009-10-27,4367.50
WILLSMLCAPVALPR,2009-10-28,4213.62
WILLSMLCAPVALPR,2009-10-29,4327.32
WILLSMLCAPVALPR,2009-10-30,4179.24
WILLSMLCAPVALPR,2009-11-02,4165.42
WILLSMLCAPVALPR,2009-11-03,4232.15
WILLSMLCAPVALPR,2009-11-04,4183.88
WILLSMLCAPVALPR,2009-11-05,4308.47
WILLSMLCAPVALPR,2009-11-06,4298.71
WILLSMLCAPVALPR,2009-11-09,4410.06
WILLSMLCAPVALPR,2009-11-10,4375.00
WILLSMLCAPVALPR,2009-11-11,4422.55
WILLSMLCAPVALPR,2009-11-12,4336.32
WILLSMLCAPVALPR,2009-11-13,4372.54
WILLSMLCAPVALPR,2009-11-16,4486.37
WILLSMLCAPVALPR,2009-11-17,4482.29
WILLSMLCAPVALPR,2009-11-18,4485.19
WILLSMLCAPVALPR,2009-11-19,4382.37
WILLSMLCAPVALPR,2009-11-20,4374.42
WILLSMLCAPVALPR,2009-11-23,4439.22
WILLSMLCAPVALPR,2009-11-24,4420.66
WILLSMLCAPVALPR,2009-11-25,4427.47
WILLSMLCAPVALPR,2009-11-27,4315.85
WILLSMLCAPVALPR,2009-11-30,4342.00
WILLSMLCAPVALPR,2009-12-01,4410.56
WILLSMLCAPVALPR,2009-12-02,4461.14
WILLSMLCAPVALPR,2009-12-03,4409.18
WILLSMLCAPVALPR,2009-12-04,4518.01
WILLSMLCAPVALPR,2009-12-07,4518.56
WILLSMLCAPVALPR,2009-12-08,4487.40
WILLSMLCAPVALPR,2009-12-09,4490.74
WILLSMLCAPVALPR,2009-12-10,4482.58
WILLSMLCAPVALPR,2009-12-11,4528.41
WILLSMLCAPVALPR,2009-12-14,4598.84
WILLSMLCAPVALPR,2009-12-15,4570.70
WILLSMLCAPVALPR,2009-12-16,4599.85
WILLSMLCAPVALPR,2009-12-17,4554.79
WILLSMLCAPVALPR,2009-12-18,4600.31
WILLSMLCAPVALPR,2009-12-21,4657.09
WILLSMLCAPVALPR,2009-12-22,4703.23
WILLSMLCAPVALPR,2009-12-23,4745.41
WILLSMLCAPVALPR,2009-12-24,4775.75
WILLSMLCAPVALPR,2009-12-28,4772.01
WILLSMLCAPVALPR,2009-12-29,4761.25
WILLSMLCAPVALPR,2009-12-30,4752.29
WILLSMLCAPVALPR,2009-12-31,4693.15
WILLSMLCAPVALPR,2010-01-04,4792.10
WILLSMLCAPVALPR,2010-01-05,4793.52
WILLSMLCAPVALPR,2010-01-06,4803.74
WILLSMLCAPVALPR,2010-01-07,4847.58
WILLSMLCAPVALPR,2010-01-08,4864.55
WILLSMLCAPVALPR,2010-01-11,4861.20
WILLSMLCAPVALPR,2010-01-12,4789.27
WILLSMLCAPVALPR,2010-01-13,4851.32
WILLSMLCAPVALPR,2010-01-14,4874.07
WILLSMLCAPVALPR,2010-01-15,4817.73
WILLSMLCAPVALPR,2010-01-19,4894.36
WILLSMLCAPVALPR,2010-01-20,4840.13
WILLSMLCAPVALPR,2010-01-21,4758.58
WILLSMLCAPVALPR,2010-01-22,4661.52
WILLSMLCAPVALPR,2010-01-25,4673.99
WILLSMLCAPVALPR,2010-01-26,4640.15
WILLSMLCAPVALPR,2010-01-27,4682.66
WILLSMLCAPVALPR,2010-01-28,4613.78
WILLSMLCAPVALPR,2010-01-29,4564.10
WILLSMLCAPVALPR,2010-02-01,4625.57
WILLSMLCAPVALPR,2010-02-02,4677.55
WILLSMLCAPVALPR,2010-02-03,4638.18
WILLSMLCAPVALPR,2010-02-04,4481.11
WILLSMLCAPVALPR,2010-02-05,4502.10
WILLSMLCAPVALPR,2010-02-08,4449.98
WILLSMLCAPVALPR,2010-02-09,4520.94
WILLSMLCAPVALPR,2010-02-10,4524.71
WILLSMLCAPVALPR,2010-02-11,4589.77
WILLSMLCAPVALPR,2010-02-12,4628.38
WILLSMLCAPVALPR,2010-02-16,4718.17
WILLSMLCAPVALPR,2010-02-17,4749.40
WILLSMLCAPVALPR,2010-02-18,4785.31
WILLSMLCAPVALPR,2010-02-19,4808.28
WILLSMLCAPVALPR,2010-02-22,4818.12
WILLSMLCAPVALPR,2010-02-23,4756.92
WILLSMLCAPVALPR,2010-02-24,4803.19
WILLSMLCAPVALPR,2010-02-25,4802.81
WILLSMLCAPVALPR,2010-02-26,4785.69
WILLSMLCAPVALPR,2010-03-01,4879.86
WILLSMLCAPVALPR,2010-03-02,4914.91
WILLSMLCAPVALPR,2010-03-03,4922.34
WILLSMLCAPVALPR,2010-03-04,4948.99
WILLSMLCAPVALPR,2010-03-05,5049.18
WILLSMLCAPVALPR,2010-03-08,5062.89
WILLSMLCAPVALPR,2010-03-09,5083.48
WILLSMLCAPVALPR,2010-03-10,5126.65
WILLSMLCAPVALPR,2010-03-11,5144.46
WILLSMLCAPVALPR,2010-03-12,5142.01
WILLSMLCAPVALPR,2010-03-15,5126.29
WILLSMLCAPVALPR,2010-03-16,5177.95
WILLSMLCAPVALPR,2010-03-17,5228.56
WILLSMLCAPVALPR,2010-03-18,5212.89
WILLSMLCAPVALPR,2010-03-19,5157.93
WILLSMLCAPVALPR,2010-03-22,5217.98
WILLSMLCAPVALPR,2010-03-23,5268.07
WILLSMLCAPVALPR,2010-03-24,5233.85
WILLSMLCAPVALPR,2010-03-25,5200.24
WILLSMLCAPVALPR,2010-03-26,5199.24
WILLSMLCAPVALPR,2010-03-29,5220.47
WILLSMLCAPVALPR,2010-03-30,5223.48
WILLSMLCAPVALPR,2010-03-31,5190.40
WILLSMLCAPVALPR,2010-04-01,5241.50
WILLSMLCAPVALPR,2010-04-05,5352.77
WILLSMLCAPVALPR,2010-04-06,5401.54
WILLSMLCAPVALPR,2010-04-07,5382.61
WILLSMLCAPVALPR,2010-04-08,5387.72
WILLSMLCAPVALPR,2010-04-09,5424.37
WILLSMLCAPVALPR,2010-04-12,5445.15
WILLSMLCAPVALPR,2010-04-13,5461.28
WILLSMLCAPVALPR,2010-04-14,5581.52
WILLSMLCAPVALPR,2010-04-15,5584.58
WILLSMLCAPVALPR,2010-04-16,5492.29
WILLSMLCAPVALPR,2010-04-19,5478.51
WILLSMLCAPVALPR,2010-04-20,5569.19
WILLSMLCAPVALPR,2010-04-21,5621.76
WILLSMLCAPVALPR,2010-04-22,5694.45
WILLSMLCAPVALPR,2010-04-23,5757.29
WILLSMLCAPVALPR,2010-04-26,5737.80
WILLSMLCAPVALPR,2010-04-27,5572.85
WILLSMLCAPVALPR,2010-04-28,5586.20
WILLSMLCAPVALPR,2010-04-29,5720.93
WILLSMLCAPVALPR,2010-04-30,5554.58
WILLSMLCAPVALPR,2010-05-03,5677.97
WILLSMLCAPVALPR,2010-05-04,5489.91
WILLSMLCAPVALPR,2010-05-05,5397.74
WILLSMLCAPVALPR,2010-05-06,5183.53
WILLSMLCAPVALPR,2010-05-07,5028.13
WILLSMLCAPVALPR,2010-05-10,5324.77
WILLSMLCAPVALPR,2010-05-11,5363.57
WILLSMLCAPVALPR,2010-05-12,5508.46
WILLSMLCAPVALPR,2010-05-13,5448.67
WILLSMLCAPVALPR,2010-05-14,5316.02
WILLSMLCAPVALPR,2010-05-17,5323.30
WILLSMLCAPVALPR,2010-05-18,5214.60
WILLSMLCAPVALPR,2010-05-19,5145.62
WILLSMLCAPVALPR,2010-05-20,5145.62
WILLSMLCAPVALPR,2010-05-21,4961.29
WILLSMLCAPVALPR,2010-05-24,4882.12
WILLSMLCAPVALPR,2010-05-25,4880.51
WILLSMLCAPVALPR,2010-05-26,4901.01
WILLSMLCAPVALPR,2010-05-27,5123.57
WILLSMLCAPVALPR,2010-05-28,5052.20
WILLSMLCAPVALPR,2010-06-01,4886.64
WILLSMLCAPVALPR,2010-06-02,5021.24
WILLSMLCAPVALPR,2010-06-03,5054.69
WILLSMLCAPVALPR,2010-06-04,4793.70
WILLSMLCAPVALPR,2010-06-07,4684.83
WILLSMLCAPVALPR,2010-06-08,4701.52
WILLSMLCAPVALPR,2010-06-09,4701.74
WILLSMLCAPVALPR,2010-06-10,4873.15
WILLSMLCAPVALPR,2010-06-11,4936.30
WILLSMLCAPVALPR,2010-06-14,4962.01
WILLSMLCAPVALPR,2010-06-15,5091.67
WILLSMLCAPVALPR,2010-06-16,5056.39
WILLSMLCAPVALPR,2010-06-17,5044.90
WILLSMLCAPVALPR,2010-06-18,5045.83
WILLSMLCAPVALPR,2010-06-21,4997.91
WILLSMLCAPVALPR,2010-06-22,4882.15
WILLSMLCAPVALPR,2010-06-23,4868.32
WILLSMLCAPVALPR,2010-06-24,4782.40
WILLSMLCAPVALPR,2010-06-25,4872.95
WILLSMLCAPVALPR,2010-06-28,4842.03
WILLSMLCAPVALPR,2010-06-29,4648.37
WILLSMLCAPVALPR,2010-06-30,4587.96
WILLSMLCAPVALPR,2010-07-01,4553.84
WILLSMLCAPVALPR,2010-07-02,4502.62
WILLSMLCAPVALPR,2010-07-06,4440.82
WILLSMLCAPVALPR,2010-07-07,4620.97
WILLSMLCAPVALPR,2010-07-08,4683.85
WILLSMLCAPVALPR,2010-07-09,4758.39
WILLSMLCAPVALPR,2010-07-12,4713.42
WILLSMLCAPVALPR,2010-07-13,4878.07
WILLSMLCAPVALPR,2010-07-14,4843.09
WILLSMLCAPVALPR,2010-07-15,4806.00
WILLSMLCAPVALPR,2010-07-16,4615.87
WILLSMLCAPVALPR,2010-07-19,4641.98
WILLSMLCAPVALPR,2010-07-20,4722.84
WILLSMLCAPVALPR,2010-07-21,4638.44
WILLSMLCAPVALPR,2010-07-22,4815.98
WILLSMLCAPVALPR,2010-07-23,4915.73
WILLSMLCAPVALPR,2010-07-26,5026.73
WILLSMLCAPVALPR,2010-07-27,5006.40
WILLSMLCAPVALPR,2010-07-28,4926.25
WILLSMLCAPVALPR,2010-07-29,4927.64
WILLSMLCAPVALPR,2010-07-30,4933.53
WILLSMLCAPVALPR,2010-08-02,5036.43
WILLSMLCAPVALPR,2010-08-03,4978.10
WILLSMLCAPVALPR,2010-08-04,5029.60
WILLSMLCAPVALPR,2010-08-05,4971.34
WILLSMLCAPVALPR,2010-08-06,4938.90
WILLSMLCAPVALPR,2010-08-09,5002.07
WILLSMLCAPVALPR,2010-08-10,4908.93
WILLSMLCAPVALPR,2010-08-11,4718.34
WILLSMLCAPVALPR,2010-08-12,4687.81
WILLSMLCAPVALPR,2010-08-13,4642.77
WILLSMLCAPVALPR,2010-08-16,4669.04
WILLSMLCAPVALPR,2010-08-17,4754.26
WILLSMLCAPVALPR,2010-08-18,4767.04
WILLSMLCAPVALPR,2010-08-19,4639.08
WILLSMLCAPVALPR,2010-08-20,4635.84
WILLSMLCAPVALPR,2010-08-23,4570.66
WILLSMLCAPVALPR,2010-08-24,4518.38
WILLSMLCAPVALPR,2010-08-25,4582.73
WILLSMLCAPVALPR,2010-08-26,4540.59
WILLSMLCAPVALPR,2010-08-27,4654.50
WILLSMLCAPVALPR,2010-08-30,4542.35
WILLSMLCAPVALPR,2010-08-31,4555.41
WILLSMLCAPVALPR,2010-09-01,4730.36
WILLSMLCAPVALPR,2010-09-02,4790.58
WILLSMLCAPVALPR,2010-09-03,4871.54
WILLSMLCAPVALPR,2010-09-07,4762.14
WILLSMLCAPVALPR,2010-09-08,4795.81
WILLSMLCAPVALPR,2010-09-09,4804.19
WILLSMLCAPVALPR,2010-09-10,4821.92
WILLSMLCAPVALPR,2010-09-13,4931.09
WILLSMLCAPVALPR,2010-09-14,4908.52
WILLSMLCAPVALPR,2010-09-15,4926.94
WILLSMLCAPVALPR,2010-09-16,4892.50
WILLSMLCAPVALPR,2010-09-17,4912.55
WILLSMLCAPVALPR,2010-09-20,5036.71
WILLSMLCAPVALPR,2010-09-21,4989.27
WILLSMLCAPVALPR,2010-09-22,4926.99
WILLSMLCAPVALPR,2010-09-23,4858.48
WILLSMLCAPVALPR,2010-09-24,5020.99
WILLSMLCAPVALPR,2010-09-27,4995.96
WILLSMLCAPVALPR,2010-09-28,5045.91
WILLSMLCAPVALPR,2010-09-29,5054.82
WILLSMLCAPVALPR,2010-09-30,5057.47
WILLSMLCAPVALPR,2010-10-01,5084.52
WILLSMLCAPVALPR,2010-10-04,5026.14
WILLSMLCAPVALPR,2010-10-05,5160.17
WILLSMLCAPVALPR,2010-10-06,5143.36
WILLSMLCAPVALPR,2010-10-07,5134.37
WILLSMLCAPVALPR,2010-10-08,5202.33
WILLSMLCAPVALPR,2010-10-11,5200.44
WILLSMLCAPVALPR,2010-10-12,5220.33
WILLSMLCAPVALPR,2010-10-13,5291.29
WILLSMLCAPVALPR,2010-10-14,5272.23
WILLSMLCAPVALPR,2010-10-15,5256.24
WILLSMLCAPVALPR,2010-10-18,5316.62
WILLSMLCAPVALPR,2010-10-19,5210.09
WILLSMLCAPVALPR,2010-10-20,5279.52
WILLSMLCAPVALPR,2010-10-21,5250.54
WILLSMLCAPVALPR,2010-10-22,5276.69
WILLSMLCAPVALPR,2010-10-25,5288.38
WILLSMLCAPVALPR,2010-10-26,5271.15
WILLSMLCAPVALPR,2010-10-27,5244.47
WILLSMLCAPVALPR,2010-10-28,5216.83
WILLSMLCAPVALPR,2010-10-29,5228.44
WILLSMLCAPVALPR,2010-11-01,5206.34
WILLSMLCAPVALPR,2010-11-02,5292.81
WILLSMLCAPVALPR,2010-11-03,5313.30
WILLSMLCAPVALPR,2010-11-04,5465.01
WILLSMLCAPVALPR,2010-11-05,5500.07
WILLSMLCAPVALPR,2010-11-08,5491.01
WILLSMLCAPVALPR,2010-11-09,5395.04
WILLSMLCAPVALPR,2010-11-10,5462.70
WILLSMLCAPVALPR,2010-11-11,5448.52
WILLSMLCAPVALPR,2010-11-12,5360.16
WILLSMLCAPVALPR,2010-11-15,5365.72
WILLSMLCAPVALPR,2010-11-16,5247.82
WILLSMLCAPVALPR,2010-11-17,5266.57
WILLSMLCAPVALPR,2010-11-18,5350.97
WILLSMLCAPVALPR,2010-11-19,5379.02
WILLSMLCAPVALPR,2010-11-22,5392.38
WILLSMLCAPVALPR,2010-11-23,5335.63
WILLSMLCAPVALPR,2010-11-24,5454.64
WILLSMLCAPVALPR,2010-11-26,5420.51
WILLSMLCAPVALPR,2010-11-29,5422.91
WILLSMLCAPVALPR,2010-11-30,5379.71
WILLSMLCAPVALPR,2010-12-01,5495.84
WILLSMLCAPVALPR,2010-12-02,5573.39
WILLSMLCAPVALPR,2010-12-03,5609.31
WILLSMLCAPVALPR,2010-12-06,5630.52
WILLSMLCAPVALPR,2010-12-07,5644.53
WILLSMLCAPVALPR,2010-12-08,5640.52
WILLSMLCAPVALPR,2010-12-09,5672.25
WILLSMLCAPVALPR,2010-12-10,5732.14
WILLSMLCAPVALPR,2010-12-13,5709.23
WILLSMLCAPVALPR,2010-12-14,5702.77
WILLSMLCAPVALPR,2010-12-15,5664.16
WILLSMLCAPVALPR,2010-12-16,5716.22
WILLSMLCAPVALPR,2010-12-17,5738.78
WILLSMLCAPVALPR,2010-12-20,5770.43
WILLSMLCAPVALPR,2010-12-21,5841.83
WILLSMLCAPVALPR,2010-12-22,5871.91
WILLSMLCAPVALPR,2010-12-23,5852.22
WILLSMLCAPVALPR,2010-12-27,5880.73
WILLSMLCAPVALPR,2010-12-28,5868.01
WILLSMLCAPVALPR,2010-12-29,5873.77
WILLSMLCAPVALPR,2010-12-30,5875.32
WILLSMLCAPVALPR,2010-12-31,5834.72
WILLSMLCAPVALPR,2011-01-03,5948.10
WILLSMLCAPVALPR,2011-01-04,5857.03
WILLSMLCAPVALPR,2011-01-05,5916.19
WILLSMLCAPVALPR,2011-01-06,5881.60
WILLSMLCAPVALPR,2011-01-07,5858.90
WILLSMLCAPVALPR,2011-01-10,5878.71
WILLSMLCAPVALPR,2011-01-11,5893.51
WILLSMLCAPVALPR,2011-01-12,5943.33
WILLSMLCAPVALPR,2011-01-13,5924.87
WILLSMLCAPVALPR,2011-01-14,5979.99
WILLSMLCAPVALPR,2011-01-18,5993.64
WILLSMLCAPVALPR,2011-01-19,5850.98
WILLSMLCAPVALPR,2011-01-20,5806.86
WILLSMLCAPVALPR,2011-01-21,5786.94
WILLSMLCAPVALPR,2011-01-24,5840.97
WILLSMLCAPVALPR,2011-01-25,5852.47
WILLSMLCAPVALPR,2011-01-26,5924.51
WILLSMLCAPVALPR,2011-01-27,5951.60
WILLSMLCAPVALPR,2011-01-28,5804.66
WILLSMLCAPVALPR,2011-01-31,5846.75
WILLSMLCAPVALPR,2011-02-01,5973.45
WILLSMLCAPVALPR,2011-02-02,5949.02
WILLSMLCAPVALPR,2011-02-03,5970.55
WILLSMLCAPVALPR,2011-02-04,5964.89
WILLSMLCAPVALPR,2011-02-07,6031.86
WILLSMLCAPVALPR,2011-02-08,6065.68
WILLSMLCAPVALPR,2011-02-09,6036.99
WILLSMLCAPVALPR,2011-02-10,6044.97
WILLSMLCAPVALPR,2011-02-11,6108.88
WILLSMLCAPVALPR,2011-02-14,6129.87
WILLSMLCAPVALPR,2011-02-15,6095.84
WILLSMLCAPVALPR,2011-02-16,6163.91
WILLSMLCAPVALPR,2011-02-17,6205.16
WILLSMLCAPVALPR,2011-02-18,6197.23
WILLSMLCAPVALPR,2011-02-22,6041.59
WILLSMLCAPVALPR,2011-02-23,5953.18
WILLSMLCAPVALPR,2011-02-24,5957.40
WILLSMLCAPVALPR,2011-02-25,6092.49
WILLSMLCAPVALPR,2011-02-28,6113.45
WILLSMLCAPVALPR,2011-03-01,6004.70
WILLSMLCAPVALPR,2011-03-02,6021.96
WILLSMLCAPVALPR,2011-03-03,6144.39
WILLSMLCAPVALPR,2011-03-04,6103.78
WILLSMLCAPVALPR,2011-03-07,6022.08
WILLSMLCAPVALPR,2011-03-08,6111.37
WILLSMLCAPVALPR,2011-03-09,6091.70
WILLSMLCAPVALPR,2011-03-10,5939.26
WILLSMLCAPVALPR,2011-03-11,5968.97
WILLSMLCAPVALPR,2011-03-14,5929.45
WILLSMLCAPVALPR,2011-03-15,5882.09
WILLSMLCAPVALPR,2011-03-16,5804.62
WILLSMLCAPVALPR,2011-03-17,5845.87
WILLSMLCAPVALPR,2011-03-18,5906.70
WILLSMLCAPVALPR,2011-03-21,6027.08
WILLSMLCAPVALPR,2011-03-22,5996.77
WILLSMLCAPVALPR,2011-03-23,5995.93
WILLSMLCAPVALPR,2011-03-24,6043.08
WILLSMLCAPVALPR,2011-03-25,6093.83
WILLSMLCAPVALPR,2011-03-28,6069.58
