Date, Open, High, Low, Close
2/1/2018,1248.65,1248.65,1248.65,1248.65
1/31/2018,1254.59,1254.59,1254.59,1254.59
1/30/2018,1247.63,1247.63,1247.63,1247.63
1/29/2018,1267.98,1267.98,1267.98,1267.98
1/26/2018,1273.07,1273.07,1273.07,1273.07
1/25/2018,1263.45,1263.45,1263.45,1263.45
1/24/2018,1258.75,1258.75,1258.75,1258.75
1/23/2018,1252.39,1252.39,1252.39,1252.39
1/22/2018,1238.5,1238.5,1238.5,1238.5
1/19/2018,1232.6,1232.6,1232.6,1232.6
1/18/2018,1227.52,1227.52,1227.52,1227.52
1/17/2018,1222.62,1222.62,1222.62,1222.62
1/16/2018,1217.87,1217.87,1217.87,1217.87
1/15/2018,1210.64,1210.64,1210.64,1210.64
1/12/2018,1208.17,1208.17,1208.17,1208.17
1/11/2018,1197,1197,1197,1197
1/10/2018,1197.53,1197.53,1197.53,1197.53
1/9/2018,1205.14,1205.14,1205.14,1205.14
1/8/2018,1206.86,1206.86,1206.86,1206.86
1/5/2018,1201.01,1201.01,1201.01,1201.01
1/4/2018,1192.56,1192.56,1192.56,1192.56
1/3/2018,1184.21,1184.21,1184.21,1184.21
1/2/2018,1177.98,1177.98,1177.98,1177.98
1/1/2018,1157.55,1157.55,1157.55,1157.55
12/29/2017,1158.45,1158.45,1158.45,1158.45
12/28/2017,1153.58,1153.58,1153.58,1153.58
12/27/2017,1144.39,1144.39,1144.39,1144.39
12/26/2017,1138.63,1138.63,1138.63,1138.63
12/25/2017,1141.11,1141.11,1141.11,1141.11
12/22/2017,1141.09,1141.09,1141.09,1141.09
12/21/2017,1134.38,1134.38,1134.38,1134.38
12/20/2017,1132.85,1132.85,1132.85,1132.85
12/19/2017,1132.2,1132.2,1132.2,1132.2
12/18/2017,1130.39,1130.39,1130.39,1130.39
12/15/2017,1118.5,1118.5,1118.5,1118.5
12/14/2017,1121.22,1121.22,1121.22,1121.22
12/13/2017,1118.81,1118.81,1118.81,1118.81
12/12/2017,1112.37,1112.37,1112.37,1112.37
12/11/2017,1119.97,1119.97,1119.97,1119.97
12/8/2017,1110.78,1110.78,1110.78,1110.78
12/7/2017,1100.54,1100.54,1100.54,1100.54
12/6/2017,1101.19,1101.19,1101.19,1101.19
12/5/2017,1117.69,1117.69,1117.69,1117.69
12/4/2017,1121.95,1121.95,1121.95,1121.95
12/1/2017,1115.94,1115.94,1115.94,1115.94
11/30/2017,1120.79,1120.79,1120.79,1120.79
11/29/2017,1141.38,1141.38,1141.38,1141.38
11/28/2017,1146.5,1146.5,1146.5,1146.5
11/27/2017,1144.33,1144.33,1144.33,1144.33
11/24/2017,1154.26,1154.26,1154.26,1154.26
11/23/2017,1152.4,1152.4,1152.4,1152.4
11/22/2017,1156.67,1156.67,1156.67,1156.67
11/21/2017,1150.98,1150.98,1150.98,1150.98
11/20/2017,1136.1,1136.1,1136.1,1136.1
11/17/2017,1136.45,1136.45,1136.45,1136.45
11/16/2017,1125.36,1125.36,1125.36,1125.36
11/15/2017,1111.12,1111.12,1111.12,1111.12
11/14/2017,1118.32,1118.32,1118.32,1118.32
11/13/2017,1123.26,1123.26,1123.26,1123.26
11/10/2017,1128.49,1128.49,1128.49,1128.49
11/9/2017,1133.78,1133.78,1133.78,1133.78
11/8/2017,1134.68,1134.68,1134.68,1134.68
11/7/2017,1134.55,1134.55,1134.55,1134.55
11/6/2017,1131.03,1131.03,1131.03,1131.03
11/3/2017,1126.18,1126.18,1126.18,1126.18
11/2/2017,1127.31,1127.31,1127.31,1127.31
11/1/2017,1128.94,1128.94,1128.94,1128.94
10/31/2017,1119.08,1119.08,1119.08,1119.08
10/30/2017,1115.53,1115.53,1115.53,1115.53
10/27/2017,1110.22,1110.22,1110.22,1110.22
10/26/2017,1108.16,1108.16,1108.16,1108.16
10/25/2017,1114.09,1114.09,1114.09,1114.09
10/24/2017,1113.32,1113.32,1113.32,1113.32
10/23/2017,1115.9,1115.9,1115.9,1115.9
10/20/2017,1119.69,1119.69,1119.69,1119.69
10/19/2017,1116.91,1116.91,1116.91,1116.91
10/18/2017,1126.9,1126.9,1126.9,1126.9
10/17/2017,1125.66,1125.66,1125.66,1125.66
10/16/2017,1131.82,1131.82,1131.82,1131.82
10/13/2017,1125.91,1125.91,1125.91,1125.91
10/12/2017,1121.62,1121.62,1121.62,1121.62
10/11/2017,1117.33,1117.33,1117.33,1117.33
10/10/2017,1112.52,1112.52,1112.52,1112.52
10/9/2017,1100.41,1100.41,1100.41,1100.41
10/6/2017,1103.12,1103.12,1103.12,1103.12
10/5/2017,1102.76,1102.76,1102.76,1102.76
10/4/2017,1101.84,1101.84,1101.84,1101.84
10/3/2017,1097.03,1097.03,1097.03,1097.03
10/2/2017,1082.97,1082.97,1082.97,1082.97
9/29/2017,1081.72,1081.72,1081.72,1081.72
9/28/2017,1072.38,1072.38,1072.38,1072.38
9/27/2017,1078.57,1078.57,1078.57,1078.57
9/26/2017,1080.11,1080.11,1080.11,1080.11
9/25/2017,1088.26,1088.26,1088.26,1088.26
9/22/2017,1102.25,1102.25,1102.25,1102.25
9/21/2017,1108.19,1108.19,1108.19,1108.19
9/20/2017,1112.07,1112.07,1112.07,1112.07
9/19/2017,1109.63,1109.63,1109.63,1109.63
9/18/2017,1112.92,1112.92,1112.92,1112.92
9/15/2017,1102.16,1102.16,1102.16,1102.16
9/14/2017,1099.89,1099.89,1099.89,1099.89
9/13/2017,1099.46,1099.46,1099.46,1099.46
9/12/2017,1102.26,1102.26,1102.26,1102.26
9/11/2017,1099.18,1099.18,1099.18,1099.18
9/8/2017,1091.17,1091.17,1091.17,1091.17
9/7/2017,1090.1,1090.1,1090.1,1090.1
9/6/2017,1083.18,1083.18,1083.18,1083.18
9/5/2017,1084.93,1084.93,1084.93,1084.93
9/4/2017,1083.34,1083.34,1083.34,1083.34
9/1/2017,1091.36,1091.36,1091.36,1091.36
8/31/2017,1087.7,1087.7,1087.7,1087.7
8/30/2017,1088,1088,1088,1088
8/29/2017,1081.23,1081.23,1081.23,1081.23
8/28/2017,1085.08,1085.08,1085.08,1085.08
8/25/2017,1085.37,1085.37,1085.37,1085.37
8/24/2017,1082.45,1082.45,1082.45,1082.45
8/23/2017,1075.6,1075.6,1075.6,1075.6
8/22/2017,1072.52,1072.52,1072.52,1072.52
8/21/2017,1063.66,1063.66,1063.66,1063.66
8/18/2017,1059.54,1059.54,1059.54,1059.54
8/17/2017,1063.33,1063.33,1063.33,1063.33
8/16/2017,1060.27,1060.27,1060.27,1060.27
8/15/2017,1052.51,1052.51,1052.51,1052.51
8/14/2017,1053.65,1053.65,1053.65,1053.65
8/11/2017,1042.8,1042.8,1042.8,1042.8
8/10/2017,1056.21,1056.21,1056.21,1056.21
8/9/2017,1068.92,1068.92,1068.92,1068.92
8/8/2017,1078.53,1078.53,1078.53,1078.53
8/7/2017,1075.36,1075.36,1075.36,1075.36
8/4/2017,1067.26,1067.26,1067.26,1067.26
8/3/2017,1064.07,1064.07,1064.07,1064.07
8/2/2017,1069.97,1069.97,1069.97,1069.97
8/1/2017,1069,1069,1069,1069
7/31/2017,1066.23,1066.23,1066.23,1066.23
7/28/2017,1062.97,1062.97,1062.97,1062.97
7/27/2017,1068.95,1068.95,1068.95,1068.95
7/26/2017,1062.29,1062.29,1062.29,1062.29
7/25/2017,1061.69,1061.69,1061.69,1061.69
7/24/2017,1064.27,1064.27,1064.27,1064.27
7/21/2017,1060.18,1060.18,1060.18,1060.18
7/20/2017,1059.4,1059.4,1059.4,1059.4
7/19/2017,1060.12,1060.12,1060.12,1060.12
7/18/2017,1053.23,1053.23,1053.23,1053.23
7/17/2017,1051.55,1051.55,1051.55,1051.55
7/14/2017,1047.05,1047.05,1047.05,1047.05
7/13/2017,1040.72,1040.72,1040.72,1040.72
7/12/2017,1029.9,1029.9,1029.9,1029.9
7/11/2017,1018.2,1018.2,1018.2,1018.2
7/10/2017,1009.29,1009.29,1009.29,1009.29
7/7/2017,1002.48,1002.48,1002.48,1002.48
7/6/2017,1006.16,1006.16,1006.16,1006.16
7/5/2017,1009.85,1009.85,1009.85,1009.85
7/4/2017,1006.72,1006.72,1006.72,1006.72
7/3/2017,1014.24,1014.24,1014.24,1014.24
6/30/2017,1010.8,1010.8,1010.8,1010.8
6/29/2017,1014.02,1014.02,1014.02,1014.02
6/28/2017,1012.1,1012.1,1012.1,1012.1
6/27/2017,1016.68,1016.68,1016.68,1016.68
6/26/2017,1019.11,1019.11,1019.11,1019.11
6/23/2017,1011.67,1011.67,1011.67,1011.67
6/22/2017,1008.81,1008.81,1008.81,1008.81
6/21/2017,1006.47,1006.47,1006.47,1006.47
6/20/2017,1008.67,1008.67,1008.67,1008.67
6/19/2017,1012.95,1012.95,1012.95,1012.95
6/16/2017,1003.12,1003.12,1003.12,1003.12
6/15/2017,1003.64,1003.64,1003.64,1003.64
6/14/2017,1013.69,1013.69,1013.69,1013.69
6/13/2017,1009.78,1009.78,1009.78,1009.78
6/12/2017,1008.92,1008.92,1008.92,1008.92
6/9/2017,1018.19,1018.19,1018.19,1018.19
6/8/2017,1019.06,1019.06,1019.06,1019.06
6/7/2017,1015.75,1015.75,1015.75,1015.75
6/6/2017,1015.89,1015.89,1015.89,1015.89
6/5/2017,1017.59,1017.59,1017.59,1017.59
6/2/2017,1015.08,1015.08,1015.08,1015.08
6/1/2017,1008.47,1008.47,1008.47,1008.47
5/31/2017,1005.33,1005.33,1005.33,1005.33
5/30/2017,1011.77,1011.77,1011.77,1011.77
5/29/2017,1015.19,1015.19,1015.19,1015.19
5/26/2017,1017,1017,1017,1017
5/25/2017,1014.55,1014.55,1014.55,1014.55
5/24/2017,1005.03,1005.03,1005.03,1005.03
5/23/2017,1004.47,1004.47,1004.47,1004.47
5/22/2017,1003.66,1003.66,1003.66,1003.66
5/19/2017,995.67,995.67,995.67,995.67
5/18/2017,988.38,988.38,988.38,988.38
5/17/2017,1008.63,1008.63,1008.63,1008.63
5/16/2017,1015.05,1015.05,1015.05,1015.05
5/15/2017,1010.23,1010.23,1010.23,1010.23
5/12/2017,1002.37,1002.37,1002.37,1002.37
5/11/2017,1000.35,1000.35,1000.35,1000.35
5/10/2017,995.09,995.09,995.09,995.09
5/9/2017,990.6,990.6,990.6,990.6
5/8/2017,985.11,985.11,985.11,985.11
5/5/2017,978.27,978.27,978.27,978.27
5/4/2017,980.07,980.07,980.07,980.07
5/3/2017,985.74,985.74,985.74,985.74
5/2/2017,988.19,988.19,988.19,988.19
5/1/2017,979.76,979.76,979.76,979.76
4/28/2017,977.96,977.96,977.96,977.96
4/27/2017,979.66,979.66,979.66,979.66
4/26/2017,982.53,982.53,982.53,982.53
4/25/2017,982.65,982.65,982.65,982.65
4/24/2017,971.36,971.36,971.36,971.36
4/21/2017,961.78,961.78,961.78,961.78
4/20/2017,958.45,958.45,958.45,958.45
4/19/2017,952.92,952.92,952.92,952.92
4/18/2017,957.7,957.7,957.7,957.7
4/17/2017,962.71,962.71,962.71,962.71
4/14/2017,960.43,960.43,960.43,960.43
4/13/2017,962.85,962.85,962.85,962.85
4/12/2017,958.2,958.2,958.2,958.2
4/11/2017,954.44,954.44,954.44,954.44
4/10/2017,958,958,958,958
4/7/2017,961.61,961.61,961.61,961.61
4/6/2017,963.29,963.29,963.29,963.29
4/5/2017,969.22,969.22,969.22,969.22
4/4/2017,965.17,965.17,965.17,965.17
4/3/2017,965.15,965.15,965.15,965.15
3/31/2017,958.37,958.37,958.37,958.37
3/30/2017,969.47,969.47,969.47,969.47
3/29/2017,971.86,971.86,971.86,971.86
3/28/2017,970.32,970.32,970.32,970.32
3/27/2017,965.71,965.71,965.71,965.71
3/24/2017,969.13,969.13,969.13,969.13
3/23/2017,967.92,967.92,967.92,967.92
3/22/2017,966.97,966.97,966.97,966.97
3/21/2017,973.08,973.08,973.08,973.08
3/20/2017,972.35,972.35,972.35,972.35
3/17/2017,965.57,965.57,965.57,965.57
3/16/2017,963.2,963.2,963.2,963.2
3/15/2017,943.52,943.52,943.52,943.52
3/14/2017,939.97,939.97,939.97,939.97
3/13/2017,938.5,938.5,938.5,938.5
3/10/2017,926.14,926.14,926.14,926.14
3/9/2017,922.94,922.94,922.94,922.94
3/8/2017,934.9,934.9,934.9,934.9
3/7/2017,936.5,936.5,936.5,936.5
3/6/2017,934.42,934.42,934.42,934.42
3/3/2017,931.07,931.07,931.07,931.07
3/2/2017,936.37,936.37,936.37,936.37
3/1/2017,938.47,938.47,938.47,938.47
2/28/2017,936.37,936.37,936.37,936.37
2/27/2017,940.32,940.32,940.32,940.32
2/24/2017,943.52,943.52,943.52,943.52
2/23/2017,952.12,952.12,952.12,952.12
2/22/2017,950.95,950.95,950.95,950.95
2/21/2017,945.64,945.64,945.64,945.64
2/20/2017,943.58,943.58,943.58,943.58
2/17/2017,939.03,939.03,939.03,939.03
2/16/2017,945.62,945.62,945.62,945.62
2/15/2017,941.78,941.78,941.78,941.78
2/14/2017,934.08,934.08,934.08,934.08
2/13/2017,935.45,935.45,935.45,935.45
2/10/2017,930.16,930.16,930.16,930.16
2/9/2017,925.57,925.57,925.57,925.57
2/8/2017,921.68,921.68,921.68,921.68
2/7/2017,919.8,919.8,919.8,919.8
2/6/2017,922.99,922.99,922.99,922.99
2/3/2017,918.87,918.87,918.87,918.87
2/2/2017,915.21,915.21,915.21,915.21
2/1/2017,913,913,913,913
1/31/2017,909.23,909.23,909.23,909.23
1/30/2017,913.09,913.09,913.09,913.09
1/27/2017,915.92,915.92,915.92,915.92
1/26/2017,916.73,916.73,916.73,916.73
1/25/2017,912.16,912.16,912.16,912.16
1/24/2017,908.63,908.63,908.63,908.63
1/23/2017,902.14,902.14,902.14,902.14
1/20/2017,893.28,893.28,893.28,893.28
1/19/2017,894.52,894.52,894.52,894.52
1/18/2017,897.89,897.89,897.89,897.89
1/17/2017,894.87,894.87,894.87,894.87
1/16/2017,889.11,889.11,889.11,889.11
1/13/2017,895.98,895.98,895.98,895.98
1/12/2017,896.64,896.64,896.64,896.64
1/11/2017,886.73,886.73,886.73,886.73
1/10/2017,885.7,885.7,885.7,885.7
1/9/2017,878.44,878.44,878.44,878.44
1/6/2017,881.11,881.11,881.11,881.11
1/5/2017,881.72,881.72,881.72,881.72
1/4/2017,871.45,871.45,871.45,871.45
1/3/2017,868.44,868.44,868.44,868.44
1/2/2017,861.88,861.88,861.88,861.88
12/30/2016,862.27,862.27,862.27,862.27
12/29/2016,858.44,858.44,858.44,858.44
12/28/2016,851.18,851.18,851.18,851.18
12/27/2016,844.66,844.66,844.66,844.66
12/26/2016,842.45,842.45,842.45,842.45
12/23/2016,841.6,841.6,841.6,841.6
12/22/2016,842.51,842.51,842.51,842.51
12/21/2016,851.17,851.17,851.17,851.17
12/20/2016,851.31,851.31,851.31,851.31
12/19/2016,851.13,851.13,851.13,851.13
12/16/2016,856.4,856.4,856.4,856.4
12/15/2016,858.65,858.65,858.65,858.65
12/14/2016,872.76,872.76,872.76,872.76
12/13/2016,877.2,877.2,877.2,877.2
12/12/2016,872.24,872.24,872.24,872.24
12/9/2016,877.85,877.85,877.85,877.85
12/8/2016,879.32,879.32,879.32,879.32
12/7/2016,867.61,867.61,867.61,867.61
12/6/2016,861.49,861.49,861.49,861.49
12/5/2016,853.97,853.97,853.97,853.97
12/2/2016,853.07,853.07,853.07,853.07
12/1/2016,858.41,858.41,858.41,858.41
11/30/2016,862.83,862.83,862.83,862.83
11/29/2016,858.47,858.47,858.47,858.47
11/28/2016,863.17,863.17,863.17,863.17
11/25/2016,855.78,855.78,855.78,855.78
11/24/2016,852.02,852.02,852.02,852.02
11/23/2016,855.92,855.92,855.92,855.92
11/22/2016,857.45,857.45,857.45,857.45
11/21/2016,847.4,847.4,847.4,847.4
11/18/2016,844.53,844.53,844.53,844.53
11/17/2016,847.19,847.19,847.19,847.19
11/16/2016,847.15,847.15,847.15,847.15
11/15/2016,841.49,841.49,841.49,841.49
11/14/2016,838.96,838.96,838.96,838.96
11/11/2016,849.1,849.1,849.1,849.1
11/10/2016,875.63,875.63,875.63,875.63
11/9/2016,880.15,880.15,880.15,880.15
11/8/2016,902.45,902.45,902.45,902.45
11/7/2016,894.77,894.77,894.77,894.77
11/4/2016,880.12,880.12,880.12,880.12
11/3/2016,884.93,884.93,884.93,884.93
11/2/2016,890.21,890.21,890.21,890.21
11/1/2016,902.58,902.58,902.58,902.58
10/31/2016,905.09,905.09,905.09,905.09
10/28/2016,903.5,903.5,903.5,903.5
10/27/2016,905.31,905.31,905.31,905.31
10/26/2016,910.58,910.58,910.58,910.58
10/25/2016,918.25,918.25,918.25,918.25
10/24/2016,918.4,918.4,918.4,918.4
10/21/2016,911.24,911.24,911.24,911.24
10/20/2016,913.38,913.38,913.38,913.38
10/19/2016,913.35,913.35,913.35,913.35
10/18/2016,908.55,908.55,908.55,908.55
10/17/2016,894.71,894.71,894.71,894.71
10/14/2016,897.03,897.03,897.03,897.03
10/13/2016,890.65,890.65,890.65,890.65
10/12/2016,902.74,902.74,902.74,902.74
10/11/2016,905.57,905.57,905.57,905.57
10/10/2016,918.68,918.68,918.68,918.68
10/7/2016,914.81,914.81,914.81,914.81
10/6/2016,917.04,917.04,917.04,917.04
10/5/2016,915.26,915.26,915.26,915.26
10/4/2016,915.61,915.61,915.61,915.61
10/3/2016,911.61,911.61,911.61,911.61
9/30/2016,903.46,903.46,903.46,903.46
9/29/2016,913.39,913.39,913.39,913.39
9/28/2016,912.19,912.19,912.19,912.19
9/27/2016,911.13,911.13,911.13,911.13
9/26/2016,905.49,905.49,905.49,905.49
9/23/2016,917.5,917.5,917.5,917.5
9/22/2016,920.92,920.92,920.92,920.92
9/21/2016,905.65,905.65,905.65,905.65
9/20/2016,898.82,898.82,898.82,898.82
9/19/2016,897.68,897.68,897.68,897.68
9/16/2016,885.45,885.45,885.45,885.45
9/15/2016,888.98,888.98,888.98,888.98
9/14/2016,885.14,885.14,885.14,885.14
9/13/2016,886.01,886.01,886.01,886.01
9/12/2016,889.41,889.41,889.41,889.41
9/9/2016,909.32,909.32,909.32,909.32
9/8/2016,927.29,927.29,927.29,927.29
9/7/2016,926.04,926.04,926.04,926.04
9/6/2016,923.45,923.45,923.45,923.45
9/5/2016,909.6,909.6,909.6,909.6
9/2/2016,899.61,899.61,899.61,899.61
9/1/2016,891.08,891.08,891.08,891.08
8/31/2016,893.68,893.68,893.68,893.68
8/30/2016,898.92,898.92,898.92,898.92
8/29/2016,895.97,895.97,895.97,895.97
8/26/2016,901.39,901.39,901.39,901.39
8/25/2016,898.1,898.1,898.1,898.1
8/24/2016,896.75,896.75,896.75,896.75
8/23/2016,906.5,906.5,906.5,906.5
8/22/2016,904.22,904.22,904.22,904.22
8/19/2016,910.34,910.34,910.34,910.34
8/18/2016,916.4,916.4,916.4,916.4
8/17/2016,909.67,909.67,909.67,909.67
8/16/2016,915.6,915.6,915.6,915.6
8/15/2016,915.86,915.86,915.86,915.86
8/12/2016,910.08,910.08,910.08,910.08
8/11/2016,907.6,907.6,907.6,907.6
8/10/2016,902.99,902.99,902.99,902.99
8/9/2016,899.79,899.79,899.79,899.79
8/8/2016,895.53,895.53,895.53,895.53
8/5/2016,885.52,885.52,885.52,885.52
8/4/2016,876.04,876.04,876.04,876.04
8/3/2016,868.18,868.18,868.18,868.18
8/2/2016,876.77,876.77,876.77,876.77
8/1/2016,882.55,882.55,882.55,882.55
7/29/2016,873.47,873.47,873.47,873.47
7/28/2016,875.52,875.52,875.52,875.52
7/27/2016,874.05,874.05,874.05,874.05
7/26/2016,870.72,870.72,870.72,870.72
7/25/2016,869.1,869.1,869.1,869.1
7/22/2016,869.3,869.3,869.3,869.3
7/21/2016,871.17,871.17,871.17,871.17
7/20/2016,870.76,870.76,870.76,870.76
7/19/2016,868.12,868.12,868.12,868.12
7/18/2016,870.13,870.13,870.13,870.13
7/15/2016,867.84,867.84,867.84,867.84
7/14/2016,865.93,865.93,865.93,865.93
7/13/2016,856.36,856.36,856.36,856.36
7/12/2016,854.08,854.08,854.08,854.08
7/11/2016,846.73,846.73,846.73,846.73
7/8/2016,828.84,828.84,828.84,828.84
7/7/2016,826.99,826.99,826.99,826.99
7/6/2016,819.19,819.19,819.19,819.19
7/5/2016,831.68,831.68,831.68,831.68
7/4/2016,843.42,843.42,843.42,843.42
7/1/2016,839.25,839.25,839.25,839.25
6/30/2016,834.1,834.1,834.1,834.1
6/29/2016,821.82,821.82,821.82,821.82
6/28/2016,805.24,805.24,805.24,805.24
6/27/2016,794.56,794.56,794.56,794.56
6/24/2016,805.87,805.87,805.87,805.87
6/23/2016,835.43,835.43,835.43,835.43
6/22/2016,829.33,829.33,829.33,829.33
6/21/2016,825.35,825.35,825.35,825.35
6/20/2016,821.17,821.17,821.17,821.17
6/17/2016,806.22,806.22,806.22,806.22
6/16/2016,799.78,799.78,799.78,799.78
6/15/2016,808.19,808.19,808.19,808.19
6/14/2016,803.06,803.06,803.06,803.06
6/13/2016,809.46,809.46,809.46,809.46
6/10/2016,823.82,823.82,823.82,823.82
6/9/2016,837.03,837.03,837.03,837.03
6/8/2016,842.38,842.38,842.38,842.38
6/7/2016,835.9,835.9,835.9,835.9
6/6/2016,823.26,823.26,823.26,823.26
6/3/2016,816.18,816.18,816.18,816.18
6/2/2016,809.34,809.34,809.34,809.34
6/1/2016,807.22,807.22,807.22,807.22
5/31/2016,807.45,807.45,807.45,807.45
5/30/2016,807.66,807.66,807.66,807.66
5/27/2016,808.29,808.29,808.29,808.29
5/26/2016,802.93,802.93,802.93,802.93
5/25/2016,799.68,799.68,799.68,799.68
5/24/2016,787.99,787.99,787.99,787.99
5/23/2016,788.9,788.9,788.9,788.9
5/20/2016,785.26,785.26,785.26,785.26
5/19/2016,781.84,781.84,781.84,781.84
5/18/2016,794.22,794.22,794.22,794.22
5/17/2016,801.64,801.64,801.64,801.64
5/16/2016,797.43,797.43,797.43,797.43
5/13/2016,796.07,796.07,796.07,796.07
5/12/2016,806.68,806.68,806.68,806.68
5/11/2016,807.97,807.97,807.97,807.97
5/10/2016,806.91,806.91,806.91,806.91
5/9/2016,800.91,800.91,800.91,800.91
5/6/2016,805.34,805.34,805.34,805.34
5/5/2016,809.46,809.46,809.46,809.46
5/4/2016,813.52,813.52,813.52,813.52
5/3/2016,821.09,821.09,821.09,821.09
5/2/2016,835.57,835.57,835.57,835.57
4/29/2016,840.19,840.19,840.19,840.19
4/28/2016,844.06,844.06,844.06,844.06
4/27/2016,843.17,843.17,843.17,843.17
4/26/2016,842.63,842.63,842.63,842.63
4/25/2016,839.2,839.2,839.2,839.2
4/22/2016,845.21,845.21,845.21,845.21
4/21/2016,853.69,853.69,853.69,853.69
4/20/2016,849.45,849.45,849.45,849.45
4/19/2016,852.73,852.73,852.73,852.73
4/18/2016,843.68,843.68,843.68,843.68
4/15/2016,846.7,846.7,846.7,846.7
4/14/2016,845.45,845.45,845.45,845.45
4/13/2016,844.15,844.15,844.15,844.15
4/12/2016,830.88,830.88,830.88,830.88
4/11/2016,824.01,824.01,824.01,824.01
4/8/2016,816.82,816.82,816.82,816.82
4/7/2016,809.29,809.29,809.29,809.29
4/6/2016,809.03,809.03,809.03,809.03
4/5/2016,812.97,812.97,812.97,812.97
4/4/2016,826.78,826.78,826.78,826.78
4/1/2016,826.19,826.19,826.19,826.19
3/31/2016,836.8,836.8,836.8,836.8
3/30/2016,833.98,833.98,833.98,833.98
3/29/2016,814.83,814.83,814.83,814.83
3/28/2016,813.04,813.04,813.04,813.04
3/25/2016,812.32,812.32,812.32,812.32
3/24/2016,813.61,813.61,813.61,813.61
3/23/2016,821.71,821.71,821.71,821.71
3/22/2016,830.51,830.51,830.51,830.51
3/21/2016,829.06,829.06,829.06,829.06
3/18/2016,826.75,826.75,826.75,826.75
3/17/2016,816.9,816.9,816.9,816.9
3/16/2016,791.18,791.18,791.18,791.18
3/15/2016,790.68,790.68,790.68,790.68
3/14/2016,803.45,803.45,803.45,803.45
3/11/2016,800.91,800.91,800.91,800.91
3/10/2016,790.74,790.74,790.74,790.74
3/9/2016,787.69,787.69,787.69,787.69
3/8/2016,788.09,788.09,788.09,788.09
3/7/2016,795.18,795.18,795.18,795.18
3/4/2016,790.97,790.97,790.97,790.97
3/3/2016,780.19,780.19,780.19,780.19
3/2/2016,769.1,769.1,769.1,769.1
3/1/2016,752.92,752.92,752.92,752.92
2/29/2016,740.33,740.33,740.33,740.33
2/26/2016,740.02,740.02,740.02,740.02
2/25/2016,735.35,735.35,735.35,735.35
2/24/2016,736.53,736.53,736.53,736.53
2/23/2016,744.76,744.76,744.76,744.76
2/22/2016,749.42,749.42,749.42,749.42
2/19/2016,740.98,740.98,740.98,740.98
2/18/2016,746.24,746.24,746.24,746.24
2/17/2016,735.78,735.78,735.78,735.78
2/16/2016,731.4,731.4,731.4,731.4
2/15/2016,726.86,726.86,726.86,726.86
2/12/2016,711.24,711.24,711.24,711.24
2/11/2016,713.04,713.04,713.04,713.04
2/10/2016,730.58,730.58,730.58,730.58
2/9/2016,729.88,729.88,729.88,729.88
2/8/2016,734.13,734.13,734.13,734.13
2/5/2016,739.61,739.61,739.61,739.61
2/4/2016,739.55,739.55,739.55,739.55
2/3/2016,721.65,721.65,721.65,721.65
2/2/2016,728.71,728.71,728.71,728.71
2/1/2016,742.74,742.74,742.74,742.74
1/29/2016,742.37,742.37,742.37,742.37
1/28/2016,722.23,722.23,722.23,722.23
1/27/2016,715.98,715.98,715.98,715.98
1/26/2016,708.33,708.33,708.33,708.33
1/25/2016,716.08,716.08,716.08,716.08
1/22/2016,710.66,710.66,710.66,710.66
1/21/2016,688.52,688.52,688.52,688.52
1/20/2016,692.76,692.76,692.76,692.76
1/19/2016,714.37,714.37,714.37,714.37
1/18/2016,703.41,703.41,703.41,703.41
1/15/2016,709.19,709.19,709.19,709.19
1/14/2016,723.15,723.15,723.15,723.15
1/13/2016,729.56,729.56,729.56,729.56
1/12/2016,723.21,723.21,723.21,723.21
1/11/2016,723.36,723.36,723.36,723.36
1/8/2016,740.07,740.07,740.07,740.07
1/7/2016,738.86,738.86,738.86,738.86
1/6/2016,759.81,759.81,759.81,759.81
1/5/2016,768.46,768.46,768.46,768.46
1/4/2016,767.77,767.77,767.77,767.77
1/1/2016,794.21,794.21,794.21,794.21
12/31/2015,794.14,794.14,794.14,794.14
12/30/2015,791.47,791.47,791.47,791.47
12/29/2015,799.69,799.69,799.69,799.69
12/28/2015,800.32,800.32,800.32,800.32
12/25/2015,804.29,804.29,804.29,804.29
12/24/2015,804.06,804.06,804.06,804.06
12/23/2015,803.13,803.13,803.13,803.13
12/22/2015,794.61,794.61,794.61,794.61
12/21/2015,791.43,791.43,791.43,791.43
12/18/2015,789.71,789.71,789.71,789.71
12/17/2015,798.59,798.59,798.59,798.59
12/16/2015,790.34,790.34,790.34,790.34
12/15/2015,779.41,779.41,779.41,779.41
12/14/2015,771.22,771.22,771.22,771.22
12/11/2015,773.56,773.56,773.56,773.56
12/10/2015,789.02,789.02,789.02,789.02
12/9/2015,795.23,795.23,795.23,795.23
12/8/2015,795.46,795.46,795.46,795.46
12/7/2015,807.79,807.79,807.79,807.79
12/4/2015,812.27,812.27,812.27,812.27
12/3/2015,819.25,819.25,819.25,819.25
12/2/2015,821.78,821.78,821.78,821.78
12/1/2015,825.48,825.48,825.48,825.48
11/30/2015,814.3,814.3,814.3,814.3
11/27/2015,826.36,826.36,826.36,826.36
11/26/2015,838.09,838.09,838.09,838.09
11/25/2015,836.15,836.15,836.15,836.15
11/24/2015,839.3,839.3,839.3,839.3
11/23/2015,841.11,841.11,841.11,841.11
11/20/2015,843.48,843.48,843.48,843.48
11/19/2015,837.14,837.14,837.14,837.14
11/18/2015,822.84,822.84,822.84,822.84
